address,total_rewards
0x57ca70e4bd188bf68de0338567cc7530b88215fb,3312
0x5dc4e978b5ae12bcce4d58f972cd2ea891389215,3312
0xaed9f2acfe5e2e86f540b430a2fac1cddb8b3c0f,3312
0xc92c3857cc480d6d4a843317453683f667b7cbfe,3312
0x5af25dc2efb41d373b809b8bdaa8a9319155d635,3289
0x2d895cef8a97ceb11de5080b56c5ce21e4fd138a,3288
0xe07682179b20e97609e9d36bb2898ed824a708cf,3288
0x384e0c98a4d3c0c1cc89ace69afbc2180c4f3b60,3287
0x58daf5717df52ef2700d0e491682b30e665f00e0,3283
0x9ad41f4a55a1e13e17e0c40ba744fbedbcdc6cb4,3264
0x330500f072b19639ee65838392e4d1a37ba77f56,3253
0x1f9d10e5b93c4f205c7f2e6476aea98544cdc55b,3243
0x7b0ab2d84b80d6f28e5f9d4b9a6340bd78e99e0e,3243
0x83a7a41a83b48b13aebdbafadd0abe427a679ec4,3243
0x78aaf57453bf8ca71e68b31c794419def988a2cd,3240
0xe7adf135c7989ab554e4a363783fd0d5ea495c61,3240
0xa39fc2c9c437f2e56901ccc6bd18ee1100c82686,3220
0x70144c7b524fedb6fd32d5a2d7dcbec04ff599e2,3214
0x2e495d766ca4aae658e2c8f2f7003476d57f018f,3210
0x9b38413ca6b00e09abea1a7b959857c7eae747a5,3197
0x776f68c57328b202170a77b41c45f75fc5c3732b,3187
0x15890521f72eff445862c96cc6efde7ea72b9be9,3182
0x2195b6e99a36fa3ddc0da4174a00460247125f6c,3174
0xd1c173dff480965add9d3d3becf24e2a826bcbaa,3174
0x009ecdc432ff1f3f04f6ce17282c0386f69ae2ca,3170
0x1fb22093e84529fbea92c66221ce6b34885a9568,3143
0xa304ef14ae6e2d0221ad0c9499989a1ac7cd73f2,3143
0x029b3172b2ebd577ff854c83f58211045615a758,3120
0x7bdd9545ec59f2f5180e68efa0bdfdf439e5ff33,3115
0x3157612b00f1ecd298413a588d4d0e991dfef15d,3109
0xe27b83faf1363c116b361aacde9f6a1687018bc7,3105
0xf3ec68ce18113c20441c4743966d7c3f2a5e4ca9,3105
0x5c790d30f7b11d9ca6958091c15a1e78de38a2c0,3096
0xfcda5d8f129b27aac60f1dd4bdcb35918421016b,3064
0xb2845dc0c5fd3fbd44c64cccd6f525bbe3e7aee6,3043
